node_id,osm_node_id,x_coord,y_coord,longitude,latitude,activity_type,is_boundary,zone_id
25188,42848587,-73.721725,40.736406,-73.721725,40.736406,node,0,-1
25189,42848591,-73.71992,40.736794,-73.71992,40.736794,node,0,-1
25190,42848596,-73.718114,40.737183,-73.718114,40.737183,node,0,-1
25191,42848598,-73.717211,40.737377,-73.717211,40.737377,node,0,-1
25192,42848603,-73.716307,40.737571,-73.716307,40.737571,node,0,-1
25193,42848608,-73.715394,40.737768,-73.715394,40.737768,node,0,-1
25194,42848617,-73.7148433,40.7378863,-73.7148433,40.7378863,node,0,-1
25195,42848619,-73.713504,40.738172,-73.713504,40.738172,node,0,-1
25196,42848622,-73.712602,40.738366,-73.712602,40.738366,node,0,-1
25197,42848626,-73.710797,40.738755,-73.710797,40.738755,node,0,-1
25198,42848629,-73.709892,40.738949,-73.709892,40.738949,node,0,-1
25199,42848632,-73.708989,40.739142,-73.708989,40.739142,node,0,-1
25200,42848637,-73.70809,40.739336,-73.70809,40.739336,node,0,-1
25201,42848642,-73.707186,40.73953,-73.707186,40.73953,node,0,-1
25202,42848647,-73.706245,40.739733,-73.706245,40.739733,node,0,-1
25203,42848650,-73.705308,40.739934,-73.705308,40.739934,node,0,-1
25204,42848654,-73.704408,40.740128,-73.704408,40.740128,node,0,-1
25205,42848659,-73.702585,40.74052,-73.702585,40.74052,node,0,-1
25206,42848664,-73.701665,40.740718,-73.701665,40.740718,node,0,-1
25207,42848669,-73.700837,40.740896,-73.700837,40.740896,node,0,-1
25208,42848697,-73.8533418,40.7031052,-73.8533418,40.7031052,node,0,-1
25209,42848706,-73.8339309,40.7079967,-73.8339309,40.7079967,node,0,-1
25210,42848714,-73.832371,40.708325,-73.832371,40.708325,node,0,-1
25211,42848719,-73.830785,40.708675,-73.830785,40.708675,node,0,-1
25212,42848724,-73.830627,40.708739,-73.830627,40.708739,node,0,-1
25213,42848730,-73.7673126,40.6972316,-73.7673126,40.6972316,node,0,-1
25214,42848733,-73.7671476,40.6974266,-73.7671476,40.6974266,node,0,-1
25215,42848737,-73.7661541,40.6986796,-73.7661541,40.6986796,node,0,-1
25216,42848739,-73.7651536,40.6999191,-73.7651536,40.6999191,node,0,-1
25217,42848742,-73.764412,40.700844,-73.764412,40.700844,node,0,-1
25218,42848749,-73.766056,40.662466,-73.766056,40.662466,node,0,-1
25219,42848752,-73.765236,40.662275,-73.765236,40.662275,node,0,-1
25220,42848754,-73.764378,40.662063,-73.764378,40.662063,node,0,-1
25221,42848756,-73.763524,40.66185,-73.763524,40.66185,node,0,-1
25222,42848770,-73.772857,40.661582,-73.772857,40.661582,node,0,-1
25223,42848773,-73.771987,40.661974,-73.771987,40.661974,node,0,-1
25224,42848784,-73.768367,40.662902,-73.768367,40.662902,node,0,-1
25225,42848786,-73.76757,40.662832,-73.76757,40.662832,node,0,-1
25226,42848790,-73.766755,40.662749,-73.766755,40.662749,node,0,-1
25227,42848793,-73.766064,40.66268,-73.766064,40.66268,node,0,-1
25228,42848815,-73.745907,40.60952,-73.745907,40.60952,node,0,-1
25229,42848819,-73.746161,40.609407,-73.746161,40.609407,node,0,-1
25230,42848823,-73.7476084,40.6087566,-73.7476084,40.6087566,node,0,-1
25231,42848835,-73.748691,40.607874,-73.748691,40.607874,node,0,-1
25232,42848840,-73.7503445,40.6065223,-73.7503445,40.6065223,node,0,-1
25233,42848843,-73.7510731,40.6059174,-73.7510731,40.6059174,node,0,-1
25234,42848848,-73.751837,40.605285,-73.751837,40.605285,node,0,-1
25235,42848869,-73.890727,40.702335,-73.890727,40.702335,node,0,-1
25236,42848874,-73.888935,40.702761,-73.888935,40.702761,node,0,-1
25237,42848881,-73.888043,40.702972,-73.888043,40.702972,node,0,-1
25238,42848888,-73.88632,40.70338,-73.88632,40.70338,node,0,-1
25239,42848894,-73.885457,40.703586,-73.885457,40.703586,node,0,-1
25240,42848898,-73.884595,40.70379,-73.884595,40.70379,node,0,-1
25241,42848904,-73.8837298,40.7039957,-73.8837298,40.7039957,node,0,-1
25242,42848917,-73.8828743,40.7042009,-73.8828743,40.7042009,node,0,-1
25243,42848925,-73.88115,40.704608,-73.88115,40.704608,node,0,-1
25244,42848931,-73.879432,40.705018,-73.879432,40.705018,node,0,-1
25245,42848934,-73.878565,40.705223,-73.878565,40.705223,node,0,-1
25246,42848939,-73.8767736,40.7056609,-73.8767736,40.7056609,node,0,-1
25247,42848960,-73.9237103,40.7306097,-73.9237103,40.7306097,node,0,-1
25248,42848971,-73.790853,40.770756,-73.790853,40.770756,node,0,-1
25249,42848974,-73.790515,40.770098,-73.790515,40.770098,node,0,-1
25250,42848979,-73.789858,40.768789,-73.789858,40.768789,node,0,-1
25251,42848982,-73.789318,40.767764,-73.789318,40.767764,node,0,-1
25252,42848986,-73.787596,40.764393,-73.787596,40.764393,node,0,-1
25253,42849018,-73.9104458,40.5607438,-73.9104458,40.5607438,node,0,-1
25254,42849029,-73.8851859,40.705216,-73.8851859,40.705216,node,0,-1
25255,42849034,-73.883747,40.701705,-73.883747,40.701705,node,0,-1
25256,42849042,-73.7903923,40.5908163,-73.7903923,40.5908163,node,0,-1
25257,42849049,-73.7905011,40.5918981,-73.7905011,40.5918981,node,0,-1
25258,42849060,-73.760424,40.663908,-73.760424,40.663908,node,0,-1
25259,42849071,-73.867877,40.725685,-73.867877,40.725685,node,0,-1
25260,42849138,-73.8890333,40.7652591,-73.8890333,40.7652591,node,0,-1
25261,42849156,-73.751621,40.777821,-73.751621,40.777821,node,0,-1
25262,42849158,-73.7515842,40.776997,-73.7515842,40.776997,node,0,-1
25263,42849163,-73.7510257,40.7756817,-73.7510257,40.7756817,node,0,-1
25264,42849167,-73.7507224,40.7750275,-73.7507224,40.7750275,node,0,-1
25265,42849172,-73.7505449,40.7743538,-73.7505449,40.7743538,node,0,-1
25266,42849177,-73.7503067,40.7736903,-73.7503067,40.7736903,node,0,-1
25267,42849188,-73.749508,40.772097,-73.749508,40.772097,node,0,-1
25268,42849195,-73.8289738,40.7896989,-73.8289738,40.7896989,node,0,-1
25269,42849216,-73.8266823,40.7906125,-73.8266823,40.7906125,node,0,-1
25270,42849225,-73.932726,40.769699,-73.932726,40.769699,node,0,-1
25271,42849235,-73.9278212,40.7676161,-73.9278212,40.7676161,node,0,-1
25272,42849240,-73.9235436,40.7656061,-73.9235436,40.7656061,node,0,-1
25273,42849245,-73.922741,40.765226,-73.922741,40.765226,node,0,-1
25274,42849254,-73.841851,40.712961,-73.841851,40.712961,node,0,-1
25275,42849255,-73.841444,40.713921,-73.841444,40.713921,node,0,-1
25276,42849258,-73.841087,40.71474,-73.841087,40.71474,node,0,-1
25277,42849265,-73.7807646,40.7392423,-73.7807646,40.7392423,node,0,-1
25278,42849296,-73.8026913,40.6730992,-73.8026913,40.6730992,node,0,-1
25279,42849305,-73.768068,40.661002,-73.768068,40.661002,node,0,-1
25280,42849307,-73.765788,40.660975,-73.765788,40.660975,node,0,-1
25281,42849311,-73.764927,40.660764,-73.764927,40.660764,node,0,-1
25282,42849320,-73.764077,40.660559,-73.764077,40.660559,node,0,-1
25283,42849331,-73.7508035,40.6023401,-73.7508035,40.6023401,node,0,-1
25284,42849333,-73.7506711,40.6018178,-73.7506711,40.6018178,node,0,-1
25285,42849340,-73.801759,40.749005,-73.801759,40.749005,node,0,-1
25286,42849353,-73.738038,40.705534,-73.738038,40.705534,node,0,-1
25287,42849359,-73.738118,40.704082,-73.738118,40.704082,node,0,-1
25288,42849363,-73.7381564,40.703309,-73.7381564,40.703309,node,0,-1
25289,42849367,-73.738233,40.701885,-73.738233,40.701885,node,0,-1
25290,42849372,-73.738269,40.701143,-73.738269,40.701143,node,0,-1
25291,42849376,-73.738354,40.700475,-73.738354,40.700475,node,0,-1
25292,42849380,-73.739268,40.698737,-73.739268,40.698737,node,0,-1
25293,42849383,-73.7401438,40.6970572,-73.7401438,40.6970572,node,0,-1
25294,42849388,-73.7409976,40.6954181,-73.7409976,40.6954181,node,0,-1
25295,42849392,-73.741395,40.694657,-73.741395,40.694657,node,0,-1
25296,42849395,-73.7418207,40.6938445,-73.7418207,40.6938445,node,0,-1
25297,42849399,-73.742723,40.692105,-73.742723,40.692105,node,0,-1
25298,42849401,-73.743348,40.690946,-73.743348,40.690946,node,0,-1
25299,42849413,-73.764911,40.76943,-73.764911,40.76943,node,0,-1
25300,42849416,-73.764473,40.767892,-73.764473,40.767892,node,0,-1
25301,42849423,-73.7503207,40.679402,-73.7503207,40.679402,node,0,-1
25302,42849425,-73.750902,40.678479,-73.750902,40.678479,node,0,-1
25303,42849429,-73.751359,40.677898,-73.751359,40.677898,node,0,-1
25304,42849432,-73.751833,40.676946,-73.751833,40.676946,node,0,-1
25305,42849436,-73.752473,40.675663,-73.752473,40.675663,node,0,-1
25306,42849439,-73.752792,40.675018,-73.752792,40.675018,node,0,-1
25307,42849443,-73.753174,40.674259,-73.753174,40.674259,node,0,-1
25308,42849447,-73.7536131,40.6734211,-73.7536131,40.6734211,node,0,-1
25309,42849452,-73.753921,40.672714,-73.753921,40.672714,node,0,-1
25310,42849455,-73.754355,40.671868,-73.754355,40.671868,node,0,-1
25311,42849458,-73.754767,40.671076,-73.754767,40.671076,node,0,-1
25312,42849462,-73.75549,40.670317,-73.75549,40.670317,node,0,-1
25313,42849465,-73.755615,40.670158,-73.755615,40.670158,node,0,-1
25314,42849474,-73.748125,40.683511,-73.748125,40.683511,node,0,-1
25315,42849477,-73.748503,40.682861,-73.748503,40.682861,node,0,-1
25316,42849484,-73.7636563,40.7637282,-73.7636563,40.7637282,node,0,-1
25317,42849488,-73.762949,40.7613069,-73.762949,40.7613069,node,0,-1
25318,42849492,-73.764826,40.767831,-73.764826,40.767831,node,0,-1
25319,42849493,-73.764462,40.766573,-73.764462,40.766573,node,0,-1
25320,42849501,-73.733987,40.71581,-73.733987,40.71581,node,0,-1
25321,42849512,-73.746254,40.730216,-73.746254,40.730216,node,0,-1
25322,42849520,-73.7455024,40.7295017,-73.7455024,40.7295017,node,0,-1
25323,42849524,-73.744588,40.728586,-73.744588,40.728586,node,0,-1
25324,42849528,-73.741047,40.725257,-73.741047,40.725257,node,0,-1
25325,42849532,-73.7377827,40.7221759,-73.7377827,40.7221759,node,0,-1
25326,42849540,-73.764417,40.766416,-73.764417,40.766416,node,0,-1
25327,42849543,-73.76414,40.765453,-73.76414,40.765453,node,0,-1
25328,42849546,-73.763876,40.764501,-73.763876,40.764501,node,0,-1
25329,42849551,-73.759021,40.748851,-73.759021,40.748851,node,0,-1
25330,42849562,-73.758015,40.746723,-73.758015,40.746723,node,0,-1
25331,42849568,-73.743575,40.690473,-73.743575,40.690473,node,0,-1
25332,42849569,-73.7444353,40.6888385,-73.7444353,40.6888385,node,0,-1
25333,42849576,-73.749357,40.681608,-73.749357,40.681608,node,0,-1
25334,42849578,-73.749916,40.680669,-73.749916,40.680669,node,0,-1
25335,42849584,-73.7349204,40.7129864,-73.7349204,40.7129864,node,0,-1
25336,42849587,-73.736628,40.709843,-73.736628,40.709843,node,0,-1
25337,42849589,-73.737165,40.708857,-73.737165,40.708857,node,0,-1
25338,42849594,-73.73676,40.719585,-73.73676,40.719585,node,0,-1
25339,42849599,-73.7378606,40.722142,-73.7378606,40.722142,node,0,-1
25340,42849602,-73.737344,40.720978,-73.737344,40.720978,node,0,-1
25341,42849611,-73.750548,40.733653,-73.750548,40.733653,node,0,-1
25342,42849612,-73.751013,40.733128,-73.751013,40.733128,node,0,-1
25343,42849621,-73.936033,40.737486,-73.936033,40.737486,node,0,-1
25344,42849624,-73.93752,40.7369266,-73.93752,40.7369266,node,0,-1
25345,42849630,-73.935413,40.7449676,-73.935413,40.7449676,node,0,-1
25346,42849631,-73.9357999,40.7430957,-73.9357999,40.7430957,node,0,-1
25347,42849635,-73.9361669,40.7412509,-73.9361669,40.7412509,node,0,-1
25348,42849642,-73.9367993,40.7380463,-73.9367993,40.7380463,node,0,-1
25349,42849656,-73.9067961,40.7793113,-73.9067961,40.7793113,node,0,-1
25350,42849658,-73.908477,40.777983,-73.908477,40.777983,node,0,-1
25351,42849669,-73.912858,40.77436,-73.912858,40.77436,node,0,-1
25352,42849673,-73.913974,40.773449,-73.913974,40.773449,node,0,-1
25353,42849685,-73.9168068,40.771188,-73.9168068,40.771188,node,0,-1
25354,42849703,-73.91724,40.7708318,-73.91724,40.7708318,node,0,-1
25355,42849714,-73.9181169,40.7700816,-73.9181169,40.7700816,node,0,-1
25356,42849719,-73.9207885,40.7676626,-73.9207885,40.7676626,node,0,-1
25357,42849722,-73.9213848,40.7669012,-73.9213848,40.7669012,node,0,-1
25358,42849727,-73.9234566,40.7643507,-73.9234566,40.7643507,node,0,-1
25359,42849730,-73.92538,40.76197,-73.92538,40.76197,node,0,-1
25360,42849735,-73.9285028,40.7581268,-73.9285028,40.7581268,node,0,-1
25361,42849740,-73.9297499,40.7565824,-73.9297499,40.7565824,node,0,-1
25362,42849745,-73.932022,40.753787,-73.932022,40.753787,node,0,-1
25363,42849749,-73.93291,40.752693,-73.93291,40.752693,node,0,-1
25364,42849753,-73.9337792,40.7515694,-73.9337792,40.7515694,node,0,-1
25365,42849759,-73.7296053,40.6842826,-73.7296053,40.6842826,node,0,-1
25366,42849760,-73.7304623,40.6823652,-73.7304623,40.6823652,node,0,-1
25367,42849764,-73.731179,40.680437,-73.731179,40.680437,node,0,-1
25368,42849766,-73.732368,40.677717,-73.732368,40.677717,node,0,-1
25369,42849768,-73.7358627,40.7380205,-73.7358627,40.7380205,node,0,-1
25370,42849778,-73.7270365,40.6890044,-73.7270365,40.6890044,node,0,-1
25371,42849780,-73.7278852,40.6876281,-73.7278852,40.6876281,node,0,-1
25372,42849784,-73.7287345,40.6859868,-73.7287345,40.6859868,node,0,-1
25373,42849788,-73.728926,40.6856252,-73.728926,40.6856252,node,0,-1
25374,42849796,-73.7469115,40.6541081,-73.7469115,40.6541081,node,0,-1
25375,42849809,-73.916474,40.784626,-73.916474,40.784626,node,0,-1
25376,42849818,-73.918269,40.7835835,-73.918269,40.7835835,node,0,-1
25377,42849823,-73.9190845,40.7830722,-73.9190845,40.7830722,node,0,-1
25378,42849847,-73.9287239,40.7758095,-73.9287239,40.7758095,node,0,-1
25379,42849864,-73.8735451,40.7425127,-73.8735451,40.7425127,node,0,-1
25380,42849870,-73.8730523,40.741693,-73.8730523,40.741693,node,0,-1
25381,42849873,-73.8725966,40.7405622,-73.8725966,40.7405622,node,0,-1
25382,42849883,-73.8010699,40.7781584,-73.8010699,40.7781584,node,0,-1
25383,42849891,-73.797814,40.777895,-73.797814,40.777895,node,0,-1
25384,42849894,-73.7950125,40.7776759,-73.7950125,40.7776759,node,0,-1
25385,42849897,-73.7935533,40.7778194,-73.7935533,40.7778194,node,0,-1
25386,42849901,-73.824181,40.77992,-73.824181,40.77992,node,0,-1
25387,42849908,-73.9146044,40.7807459,-73.9146044,40.7807459,node,0,-1
25388,42849917,-73.772328,40.7623867,-73.772328,40.7623867,node,0,-1
25389,42849935,-73.746786,40.714369,-73.746786,40.714369,node,0,-1
25390,42849939,-73.746751,40.714223,-73.746751,40.714223,node,0,-1
25391,42849943,-73.74649,40.712838,-73.74649,40.712838,node,0,-1
25392,42849949,-73.746133,40.711001,-73.746133,40.711001,node,0,-1
25393,42849958,-73.745109,40.707681,-73.745109,40.707681,node,0,-1
25394,42849962,-73.744847,40.706965,-73.744847,40.706965,node,0,-1
25395,42849966,-73.744576,40.706283,-73.744576,40.706283,node,0,-1
25396,42849969,-73.744355,40.705705,-73.744355,40.705705,node,0,-1
25397,42849976,-73.743988,40.704737,-73.743988,40.704737,node,0,-1
25398,42849978,-73.743834,40.704338,-73.743834,40.704338,node,0,-1
25399,42849981,-73.743307,40.70296,-73.743307,40.70296,node,0,-1
25400,42849993,-73.7649254,40.7462646,-73.7649254,40.7462646,node,0,-1
25401,42849995,-73.764329,40.744994,-73.764329,40.744994,node,0,-1
25402,42850002,-73.76252,40.741171,-73.76252,40.741171,node,0,-1
25403,42850013,-73.781605,40.785676,-73.781605,40.785676,node,0,-1
25404,42850020,-73.780763,40.7838384,-73.780763,40.7838384,node,0,-1
25405,42850024,-73.779705,40.783101,-73.779705,40.783101,node,0,-1
25406,42850028,-73.778166,40.78141,-73.778166,40.78141,node,0,-1
25407,42850041,-73.752629,40.723513,-73.752629,40.723513,node,0,-1
25408,42850044,-73.751451,40.722555,-73.751451,40.722555,node,0,-1
25409,42850049,-73.749126,40.720589,-73.749126,40.720589,node,0,-1
25410,42850053,-73.7481068,40.7186834,-73.7481068,40.7186834,node,0,-1
25411,42850056,-73.747322,40.717244,-73.747322,40.717244,node,0,-1
25412,42850070,-73.7776865,40.778124,-73.7776865,40.778124,node,0,-1
25413,42850077,-73.776964,40.774826,-73.776964,40.774826,node,0,-1
25414,42850082,-73.7763051,40.7717305,-73.7763051,40.7717305,node,0,-1
25415,42850099,-73.759778,40.735384,-73.759778,40.735384,node,0,-1
25416,42850103,-73.7589878,40.7337143,-73.7589878,40.7337143,node,0,-1
25417,42850106,-73.757979,40.7316,-73.757979,40.7316,node,0,-1
25418,42850111,-73.7562798,40.7280325,-73.7562798,40.7280325,node,0,-1
25419,42850124,-73.7690447,40.7552835,-73.7690447,40.7552835,node,0,-1
25420,42850128,-73.7681175,40.7533059,-73.7681175,40.7533059,node,0,-1
25421,42850136,-73.7673599,40.7517227,-73.7673599,40.7517227,node,0,-1
25422,42850141,-73.765142,40.74678,-73.765142,40.74678,node,0,-1
25423,42850150,-73.775627,40.768608,-73.775627,40.768608,node,0,-1
25424,42850153,-73.775045,40.767494,-73.775045,40.767494,node,0,-1
25425,42850158,-73.774273,40.766044,-73.774273,40.766044,node,0,-1
25426,42850160,-73.773606,40.76478,-73.773606,40.76478,node,0,-1
25427,42850165,-73.772882,40.763412,-73.772882,40.763412,node,0,-1
25428,42850173,-73.769752,40.756403,-73.769752,40.756403,node,0,-1
25429,42850174,-73.7693299,40.7552144,-73.7693299,40.7552144,node,0,-1
25430,42850178,-73.7020351,40.7522349,-73.7020351,40.7522349,node,0,-1
25431,42850179,-73.701905,40.750661,-73.701905,40.750661,node,0,-1
25432,42850190,-73.7004728,40.7390546,-73.7004728,40.7390546,node,0,-1
25433,42850209,-73.7491244,40.7721837,-73.7491244,40.7721837,node,0,-1
25434,42850211,-73.7486327,40.7710237,-73.7486327,40.7710237,node,0,-1
25435,42850221,-73.8214499,40.7935643,-73.8214499,40.7935643,node,0,-1
25436,42850243,-73.8139104,40.7953007,-73.8139104,40.7953007,node,0,-1
25437,42850248,-73.8135439,40.7952545,-73.8135439,40.7952545,node,0,-1
25438,42850252,-73.8117443,40.7951132,-73.8117443,40.7951132,node,0,-1
25439,42850272,-73.829279,40.791419,-73.829279,40.791419,node,0,-1
25440,42850300,-73.8272386,40.7925448,-73.8272386,40.7925448,node,0,-1
25441,42850304,-73.8248955,40.7927763,-73.8248955,40.7927763,node,0,-1
25442,42850318,-73.9164271,40.5579717,-73.9164271,40.5579717,node,0,-1
25443,42850323,-73.8445805,40.790811,-73.8445805,40.790811,node,0,-1
25444,42850324,-73.8436434,40.7907815,-73.8436434,40.7907815,node,0,-1
25445,42850326,-73.841801,40.7907236,-73.841801,40.7907236,node,0,-1
25446,42850328,-73.8408446,40.7906935,-73.8408446,40.7906935,node,0,-1
25447,42850332,-73.8399465,40.7906562,-73.8399465,40.7906562,node,0,-1
25448,42850334,-73.839005,40.790617,-73.839005,40.790617,node,0,-1
25449,42850370,-73.772598,40.70756,-73.772598,40.70756,node,0,-1
25450,42850374,-73.771707,40.707728,-73.771707,40.707728,node,0,-1
25451,42850377,-73.770566,40.707936,-73.770566,40.707936,node,0,-1
25452,42850381,-73.76878,40.708236,-73.76878,40.708236,node,0,-1
25453,42850383,-73.767891,40.708406,-73.767891,40.708406,node,0,-1
25454,42850388,-73.814152,40.763083,-73.814152,40.763083,node,0,-1
25455,42850390,-73.815017,40.762851,-73.815017,40.762851,node,0,-1
25456,42850472,-73.917255,40.778574,-73.917255,40.778574,node,0,-1
25457,42850698,-73.8929071,40.7738069,-73.8929071,40.7738069,node,0,-1
25458,42850723,-73.8850741,40.7868843,-73.8850741,40.7868843,node,0,-1
25459,42850729,-73.7639865,40.6809107,-73.7639865,40.6809107,node,0,-1
25460,42850731,-73.7631409,40.6820171,-73.7631409,40.6820171,node,0,-1
25461,42850735,-73.761895,40.683556,-73.761895,40.683556,node,0,-1
25462,42850746,-73.8536008,40.5737125,-73.8536008,40.5737125,node,0,-1
25463,42850753,-73.8559416,40.5777681,-73.8559416,40.5777681,node,0,-1
25464,42850759,-73.8567721,40.579181,-73.8567721,40.579181,node,0,-1
25465,42850850,-73.8831801,40.7644225,-73.8831801,40.7644225,node,0,-1
25466,42850855,-73.882677,40.761608,-73.882677,40.761608,node,0,-1
25467,42850860,-73.882316,40.759624,-73.882316,40.759624,node,0,-1
25468,42850876,-73.880963,40.752179,-73.880963,40.752179,node,0,-1
25469,42850880,-73.880206,40.748025,-73.880206,40.748025,node,0,-1
25470,42850895,-73.8592908,40.6965669,-73.8592908,40.6965669,node,0,-1
25471,42850896,-73.858955,40.695349,-73.858955,40.695349,node,0,-1
25472,42850898,-73.858545,40.693846,-73.858545,40.693846,node,0,-1
25473,42850903,-73.8575116,40.6908353,-73.8575116,40.6908353,node,0,-1
25474,42850911,-73.8565496,40.6879933,-73.8565496,40.6879933,node,0,-1
25475,42850914,-73.8557054,40.6862763,-73.8557054,40.6862763,node,0,-1
25476,42850919,-73.855062,40.684943,-73.855062,40.684943,node,0,-1
25477,42850928,-73.85333,40.681406,-73.85333,40.681406,node,0,-1
25478,42850933,-73.8530132,40.6807622,-73.8530132,40.6807622,node,0,-1
25479,42850938,-73.852677,40.680079,-73.852677,40.680079,node,0,-1
25480,42850942,-73.8525448,40.6797957,-73.8525448,40.6797957,node,0,-1
25481,42850946,-73.851868,40.678427,-73.851868,40.678427,node,0,-1
25482,42850951,-73.851534,40.677749,-73.851534,40.677749,node,0,-1
25483,42850956,-73.85123,40.677124,-73.85123,40.677124,node,0,-1
25484,42850959,-73.850923,40.676496,-73.850923,40.676496,node,0,-1
25485,42850962,-73.8506426,40.6758496,-73.8506426,40.6758496,node,0,-1
25486,42850965,-73.8504452,40.6748063,-73.8504452,40.6748063,node,0,-1
25487,42850974,-73.85001,40.672833,-73.85001,40.672833,node,0,-1
25488,42850989,-73.8836876,40.7671192,-73.8836876,40.7671192,node,0,-1
25489,42850994,-73.8475759,40.6630108,-73.8475759,40.6630108,node,0,-1
25490,42850996,-73.8472282,40.6615923,-73.8472282,40.6615923,node,0,-1
25491,42850998,-73.846803,40.659915,-73.846803,40.659915,node,0,-1
25492,42851001,-73.846391,40.658239,-73.846391,40.658239,node,0,-1
25493,42851004,-73.8459776,40.6565693,-73.8459776,40.6565693,node,0,-1
25494,42851007,-73.845561,40.654896,-73.845561,40.654896,node,0,-1
25495,42851010,-73.8451453,40.6532232,-73.8451453,40.6532232,node,0,-1
25496,42851014,-73.844815,40.6518868,-73.844815,40.6518868,node,0,-1
25497,42851025,-73.8632078,40.7057769,-73.8632078,40.7057769,node,0,-1
25498,42851036,-73.8477123,40.663858,-73.8477123,40.663858,node,0,-1
25499,42851041,-73.8745321,40.7299254,-73.8745321,40.7299254,node,0,-1
25500,42851046,-73.819205,40.768869,-73.819205,40.768869,node,0,-1
25501,42851056,-73.805694,40.698692,-73.805694,40.698692,node,0,-1
25502,42851058,-73.8042262,40.6963899,-73.8042262,40.6963899,node,0,-1
25503,42851060,-73.8067673,40.7008216,-73.8067673,40.7008216,node,0,-1
25504,42851068,-73.8337274,40.5807883,-73.8337274,40.5807883,node,0,-1
25505,42851072,-73.858985,40.712519,-73.858985,40.712519,node,0,-1
25506,42851084,-73.7656988,40.6556539,-73.7656988,40.6556539,node,0,-1
25507,42851089,-73.802131,40.697345,-73.802131,40.697345,node,0,-1
25508,42851101,-73.8137676,40.7949686,-73.8137676,40.7949686,node,0,-1
25509,42851128,-73.807179,40.709603,-73.807179,40.709603,node,0,-1
25510,42851241,-73.9202734,40.5607761,-73.9202734,40.5607761,node,0,-1
25511,42851248,-73.9175069,40.5608883,-73.9175069,40.5608883,node,0,-1
25512,42851262,-73.9154904,40.5609126,-73.9154904,40.5609126,node,0,-1
25513,42851278,-73.90654,40.718046,-73.90654,40.718046,node,0,-1
25514,42851281,-73.904159,40.718392,-73.904159,40.718392,node,0,-1
25515,42851290,-73.8945906,40.7222149,-73.8945906,40.7222149,node,0,-1
25516,42851296,-73.8921836,40.7232983,-73.8921836,40.7232983,node,0,-1
25517,42851302,-73.820211,40.72176,-73.820211,40.72176,node,0,-1
25518,42851304,-73.8194199,40.7219939,-73.8194199,40.7219939,node,0,-1
25519,42851307,-73.817389,40.722602,-73.817389,40.722602,node,0,-1
25520,42851310,-73.81512,40.72328,-73.81512,40.72328,node,0,-1
25521,42851313,-73.812871,40.723948,-73.812871,40.723948,node,0,-1
25522,42851318,-73.810626,40.72442,-73.810626,40.72442,node,0,-1
25523,42851325,-73.802567,40.725311,-73.802567,40.725311,node,0,-1
25524,42851335,-73.836727,40.71574,-73.836727,40.71574,node,0,-1
25525,42851338,-73.8350303,40.7171292,-73.8350303,40.7171292,node,0,-1
25526,42851341,-73.8341003,40.7178198,-73.8341003,40.7178198,node,0,-1
25527,42851348,-73.749412,40.739114,-73.749412,40.739114,node,0,-1
25528,42851349,-73.74637,40.73965,-73.74637,40.73965,node,0,-1
25529,42851353,-73.7438501,40.7400918,-73.7438501,40.7400918,node,0,-1
25530,42851362,-73.8241214,40.7215293,-73.8241214,40.7215293,node,0,-1
25531,42851379,-73.8277092,40.7816723,-73.8277092,40.7816723,node,0,-1
25532,42851393,-73.728568,40.752177,-73.728568,40.752177,node,0,-1
25533,42851400,-73.7269468,40.7534569,-73.7269468,40.7534569,node,0,-1
25534,42851402,-73.725989,40.753972,-73.725989,40.753972,node,0,-1
25535,42851405,-73.725211,40.754385,-73.725211,40.754385,node,0,-1
25536,42851409,-73.724432,40.754798,-73.724432,40.754798,node,0,-1
25537,42851414,-73.7236744,40.7552196,-73.7236744,40.7552196,node,0,-1
25538,42851419,-73.7232752,40.7551928,-73.7232752,40.7551928,node,0,-1
25539,42851473,-73.7169161,40.7614758,-73.7169161,40.7614758,node,0,-1
25540,42851483,-73.883476,40.7440662,-73.883476,40.7440662,node,0,-1
25541,42851486,-73.883015,40.744653,-73.883015,40.744653,node,0,-1
25542,42851495,-73.8825723,40.7452406,-73.8825723,40.7452406,node,0,-1
25543,42851501,-73.8821161,40.7458362,-73.8821161,40.7458362,node,0,-1
25544,42851518,-73.7472684,40.7784102,-73.7472684,40.7784102,node,0,-1
25545,42851523,-73.7663463,40.6618497,-73.7663463,40.6618497,node,0,-1
25546,42851536,-73.7667876,40.6621932,-73.7667876,40.6621932,node,0,-1
25547,42851546,-73.788119,40.7210752,-73.788119,40.7210752,node,0,-1
25548,42851549,-73.787894,40.72201,-73.787894,40.72201,node,0,-1
25549,42851552,-73.786099,40.723928,-73.786099,40.723928,node,0,-1
25550,42851557,-73.784829,40.724927,-73.784829,40.724927,node,0,-1
25551,42851561,-73.782555,40.725882,-73.782555,40.725882,node,0,-1
25552,42851569,-73.910098,40.556848,-73.910098,40.556848,node,0,-1
25553,42851578,-73.913187,40.556829,-73.913187,40.556829,node,0,-1
25554,42851707,-73.8481361,40.7176893,-73.8481361,40.7176893,node,0,-1
25555,42851716,-73.8465858,40.7189192,-73.8465858,40.7189192,node,0,-1
25556,42851719,-73.846592,40.719936,-73.846592,40.719936,node,0,-1
25557,42851725,-73.9020826,40.7800663,-73.9020826,40.7800663,node,0,-1
